"","stdistdecade","cycle","stateabrev","distnamez","distz","dem_share","dem_share_imputed","pres_dem_prop","pres_dem_prop_2012","pres_dem_prop_2016","pres_dem_prop_2020","incumb","gov_sen_dem_prop","party_winner","chamber"
"33785","ok5003",1998,"ok","","5",NA,0.596716086894907,0.432880610227585,NA,NA,NA,0,NA,"d","state_senate"
"33786","ok5003",2000,"ok","","5",0.809961059564444,0.809961059564444,0.432880610227585,NA,NA,NA,1,NA,"d","state_senate"
"33787","ok5004",2002,"ok","","5",NA,0.809961059564444,0.333501975807953,NA,NA,NA,0,NA,"d","state_senate"
"33788","ok5004",2004,"ok","","5",1,0.708303955812345,0.333501975807953,NA,NA,NA,1,NA,"d","state_senate"
"33789","ok5004",2006,"ok","","5",NA,0.711808477216211,0.333501975807953,NA,NA,NA,0,NA,"d","state_senate"
"33790","ok5004",2008,"ok","","5",0.722064165973651,0.722064165973651,0.333501975807953,NA,NA,NA,0,NA,"d","state_senate"
"33791","ok5004",2010,"ok","","5",NA,0.722064165973651,0.333501975807953,NA,NA,NA,0,NA,"d","state_senate"
"33792","ok5005",2012,"ok","","5",0.665273715002089,0.665273715002089,0.200716832754492,0.260882146252739,0.178756579207725,0.162511772803014,1,NA,"d","state_senate"
"33793","ok5005",2014,"ok","","5",NA,0.665273715002089,0.200716832754492,0.260882146252739,0.178756579207725,0.162511772803014,0,NA,"d","state_senate"
"33794","ok5005",2016,"ok","","5",0.428309683455481,0.428309683455481,0.200716832754492,0.260882146252739,0.178756579207725,0.162511772803014,-1,NA,"r","state_senate"
"33795","ok5005",2018,"ok","","5",NA,0.428309683455481,0.200716832754492,0.260882146252739,0.178756579207725,0.162511772803014,0,NA,"r","state_senate"
"33796","ok5005",2020,"ok","","5",0.212129995290026,0.212129995290026,0.200716832754492,0.260882146252739,0.178756579207725,0.162511772803014,0,NA,"r","state_senate"
"33797","ok5006",2022,"ok","","5",NA,0.212129995290026,0.17015588765782,NA,NA,NA,0,NA,"r","state_senate"
"33798","ok5006",2024,"ok","","5",0,0.197552917892896,0.17015588765782,NA,NA,NA,-1,NA,"r","state_senate"
"33799","ok51002",1982,"ok","","51",NA,0.463124744686923,0.311189223199735,NA,NA,NA,0,0.521673306971825,NA,"state_senate"
"33800","ok51002",1984,"ok","","51",0,0.353856470164074,0.311189223199735,NA,NA,NA,-1,0.521673306971825,"r","state_senate"
"33801","ok51002",1986,"ok","","51",NA,0.472776348488182,0.311189223199735,NA,NA,NA,0,0.521673306971825,"r","state_senate"
"33802","ok51002",1988,"ok","","51",0,0.43948660719374,0.311189223199735,NA,NA,NA,-1,0.521673306971825,"r","state_senate"
"33803","ok51002",1990,"ok","","51",NA,0.511579859043595,0.311189223199735,NA,NA,NA,0,0.521673306971825,"r","state_senate"
"33804","ok51003",1992,"ok","","51",0.386612564553658,0.386612564553658,0.242567747831345,NA,NA,NA,-1,NA,"r","state_senate"
"33805","ok51003",1994,"ok","","51",NA,0.386612564553658,0.242567747831345,NA,NA,NA,0,NA,"r","state_senate"
"33806","ok51003",1996,"ok","","51",0.245411486086442,0.245411486086442,0.242567747831345,NA,NA,NA,-1,NA,"r","state_senate"
"33807","ok51003",1998,"ok","","51",NA,0.245411486086442,0.242567747831345,NA,NA,NA,0,NA,"r","state_senate"
"33808","ok51003",2000,"ok","","51",0.225586288294761,0.225586288294761,0.242567747831345,NA,NA,NA,-1,NA,"r","state_senate"
"33809","ok52001",1972,"ok","","52",NA,0.441162944090891,0.317312768592391,NA,NA,NA,0,0.48452996929626,NA,"state_senate"
"33810","ok52001",1974,"ok","","52",0.370142507376483,0.370142507376483,0.317312768592391,NA,NA,NA,-1,0.48452996929626,"r","state_senate"
"33811","ok52001",1976,"ok","","52",NA,0.370142507376483,0.317312768592391,NA,NA,NA,0,0.48452996929626,"r","state_senate"
"33812","ok52001",1978,"ok","","52",0.296083133493205,0.296083133493205,0.317312768592391,NA,NA,NA,-1,0.48452996929626,"r","state_senate"
"33813","ok52001",1980,"ok","","52",NA,0.296083133493205,0.317312768592391,NA,NA,NA,0,0.48452996929626,"r","state_senate"
"33814","ok52002",1982,"ok","","52",0.284968870441743,0.284968870441743,0.308749169453123,NA,NA,NA,-1,0.52918122072821,"r","state_senate"
"33815","ok52002",1984,"ok","","52",NA,0.284968870441743,0.308749169453123,NA,NA,NA,0,0.52918122072821,"r","state_senate"
"33816","ok52002",1986,"ok","","52",0.335836078279403,0.335836078279403,0.308749169453123,NA,NA,NA,0,0.52918122072821,"r","state_senate"
"33817","ok52002",1988,"ok","","52",NA,0.335836078279403,0.308749169453123,NA,NA,NA,0,0.52918122072821,"r","state_senate"
"33818","ok52002",1990,"ok","","52",0,0.45268042112465,0.308749169453123,NA,NA,NA,-1,0.52918122072821,"r","state_senate"
"33819","ok52003",1992,"ok","","52",NA,0.482397742824794,0.2807756960392,NA,NA,NA,0,NA,"r","state_senate"
"33820","ok52003",1994,"ok","","52",0,0.319665266266716,0.2807756960392,NA,NA,NA,-1,NA,"r","state_senate"
"33821","ok52003",1996,"ok","","52",NA,0.342150997464636,0.2807756960392,NA,NA,NA,0,NA,"r","state_senate"
"33822","ok52003",1998,"ok","","52",0.285000727413801,0.285000727413801,0.2807756960392,NA,NA,NA,0,NA,"r","state_senate"
"33823","ok52003",2000,"ok","","52",NA,0.285000727413801,0.2807756960392,NA,NA,NA,0,NA,"r","state_senate"
"33824","ok54001",1972,"ok","","54",NA,0.488516752495916,0.310540028107011,NA,NA,NA,0,0.479266394244078,NA,"state_senate"
"33825","ok54001",1974,"ok","","54",1,0.589562302822292,0.310540028107011,NA,NA,NA,1,0.479266394244078,"d","state_senate"
"33826","ok54001",1976,"ok","","54",NA,0.607909332883744,0.310540028107011,NA,NA,NA,0,0.479266394244078,"d","state_senate"
"33827","ok54001",1978,"ok","","54",0.599046119651787,0.599046119651787,0.310540028107011,NA,NA,NA,0,0.479266394244078,"d","state_senate"
"33828","ok54001",1980,"ok","","54",NA,0.599046119651787,0.310540028107011,NA,NA,NA,0,0.479266394244078,"d","state_senate"
"33829","ok54002",1982,"ok","","54",0.441842561108616,0.441842561108616,0.317612662033969,NA,NA,NA,0,0.529408199929326,"r","state_senate"
"33830","ok54002",1984,"ok","","54",NA,0.441842561108616,0.317612662033969,NA,NA,NA,0,0.529408199929326,"r","state_senate"
"33831","ok54002",1986,"ok","","54",0,0.413877712164487,0.317612662033969,NA,NA,NA,-1,0.529408199929326,"r","state_senate"
"33832","ok54002",1988,"ok","","54",NA,0.52466414235484,0.317612662033969,NA,NA,NA,0,0.529408199929326,"r","state_senate"
"33833","ok54002",1990,"ok","","54",0.481789924344613,0.481789924344613,0.317612662033969,NA,NA,NA,-1,0.529408199929326,"r","state_senate"
"33834","ok54003",1992,"ok","","54",NA,0.481789924344613,0.332426488399506,NA,NA,NA,0,NA,"r","state_senate"
"33835","ok54003",1994,"ok","","54",0.393228472407358,0.393228472407358,0.332426488399506,NA,NA,NA,-1,NA,"r","state_senate"
"33836","ok54003",1996,"ok","","54",NA,0.393228472407358,0.332426488399506,NA,NA,NA,0,NA,"r","state_senate"
"33837","ok54003",1998,"ok","","54",0.364864004076693,0.364864004076693,0.332426488399506,NA,NA,NA,0,NA,"r","state_senate"
"33838","ok54003",2000,"ok","","54",NA,0.364864004076693,0.332426488399506,NA,NA,NA,0,NA,"r","state_senate"
"33839","ok6001",1972,"ok","","6",NA,0.570487437735574,0.556360267570047,NA,NA,NA,0,0.733147335811716,NA,"state_senate"
"33840","ok6001",1974,"ok","","6",1,0.650247108348122,0.556360267570047,NA,NA,NA,0,0.733147335811716,"d","state_senate"
"33841","ok6001",1976,"ok","","6",NA,0.653367519515911,0.556360267570047,NA,NA,NA,0,0.733147335811716,"d","state_senate"
"33842","ok6001",1978,"ok","","6",1,0.696716778863098,0.556360267570047,NA,NA,NA,1,0.733147335811716,"d","state_senate"
"33843","ok6001",1980,"ok","","6",NA,0.670012276028197,0.556360267570047,NA,NA,NA,0,0.733147335811716,"d","state_senate"
"33844","ok6002",1982,"ok","","6",1,0.716802209361271,0.52331084371192,NA,NA,NA,1,0.75486130401131,"d","state_senate"
"33845","ok6002",1984,"ok","","6",NA,0.665946656833765,0.52331084371192,NA,NA,NA,0,0.75486130401131,"d","state_senate"
"33846","ok6002",1986,"ok","","6",0.823052447911321,0.823052447911321,0.52331084371192,NA,NA,NA,1,0.75486130401131,"d","state_senate"
"33847","ok6002",1988,"ok","","6",NA,0.823052447911321,0.52331084371192,NA,NA,NA,0,0.75486130401131,"d","state_senate"
"33848","ok6002",1990,"ok","","6",1,0.648006845857044,0.52331084371192,NA,NA,NA,0,0.75486130401131,"d","state_senate"
"33849","ok6003",1992,"ok","","6",NA,0.562393239806473,0.466914147138596,NA,NA,NA,0,NA,"d","state_senate"
"33850","ok6003",1994,"ok","","6",1,0.652512149174679,0.466914147138596,NA,NA,NA,1,NA,"d","state_senate"
"33851","ok6003",1996,"ok","","6",NA,0.632698210078934,0.466914147138596,NA,NA,NA,0,NA,"d","state_senate"
"33852","ok6003",1998,"ok","","6",0.694293327412013,0.694293327412013,0.466914147138596,NA,NA,NA,1,NA,"d","state_senate"
"33853","ok6003",2000,"ok","","6",NA,0.694293327412013,0.466914147138596,NA,NA,NA,0,NA,"d","state_senate"
"33854","ok6004",2002,"ok","","6",0.575720566682951,0.575720566682951,0.355072464265523,NA,NA,NA,0,NA,"d","state_senate"
"33855","ok6004",2004,"ok","","6",NA,0.575720566682951,0.355072464265523,NA,NA,NA,0,NA,"d","state_senate"
"33856","ok6004",2006,"ok","","6",1,0.563959943889635,0.355072464265523,NA,NA,NA,1,NA,"d","state_senate"
"33857","ok6004",2008,"ok","","6",NA,0.520839798427352,0.355072464265523,NA,NA,NA,0,NA,"d","state_senate"
"33858","ok6004",2010,"ok","","6",0.432329006006588,0.432329006006588,0.355072464265523,NA,NA,NA,0,NA,"r","state_senate"
"33859","ok6005",2012,"ok","","6",NA,0.432329006006588,0.222551405777072,0.27643031217361,0.20051904434776,0.190704860809846,0,NA,"r","state_senate"
"33860","ok6005",2014,"ok","","6",0.453549090491766,0.453549090491766,0.222551405777072,0.27643031217361,0.20051904434776,0.190704860809846,-1,NA,"r","state_senate"
"33861","ok6005",2016,"ok","","6",NA,0.453549090491766,0.222551405777072,0.27643031217361,0.20051904434776,0.190704860809846,0,NA,"r","state_senate"
"33862","ok6005",2018,"ok","","6",0.340842490842491,0.340842490842491,0.222551405777072,0.27643031217361,0.20051904434776,0.190704860809846,0,NA,"r","state_senate"
"33863","ok6005",2020,"ok","","6",NA,0.340842490842491,0.222551405777072,0.27643031217361,0.20051904434776,0.190704860809846,0,NA,"r","state_senate"
"33864","ok6006",2022,"ok","","6",0,0.201644165529813,0.188689148405721,NA,NA,NA,-1,NA,"r","state_senate"
"33865","ok6006",2024,"ok","","6",NA,0.217522388286564,0.188689148405721,NA,NA,NA,0,NA,"r","state_senate"
"33866","ok7001",1972,"ok","","7",1,0.648195118090013,0.526260164359198,NA,NA,NA,1,0.721666135617591,"d","state_senate"
"33867","ok7001",1974,"ok","","7",NA,0.699110740892796,0.526260164359198,NA,NA,NA,0,0.721666135617591,"d","state_senate"
"33868","ok7001",1976,"ok","","7",1,0.738139520720813,0.526260164359198,NA,NA,NA,1,0.721666135617591,"d","state_senate"
"33869","ok7001",1978,"ok","","7",NA,0.696482243450736,0.526260164359198,NA,NA,NA,0,0.721666135617591,"d","state_senate"
"33870","ok7001",1980,"ok","","7",1,0.748689652865156,0.526260164359198,NA,NA,NA,1,0.721666135617591,"d","state_senate"
"33871","ok7002",1982,"ok","","7",NA,0.534357071435252,0.493363062922258,NA,NA,NA,0,0.72407405481173,"d","state_senate"
"33872","ok7002",1984,"ok","","7",0.629384669894886,0.629384669894886,0.493363062922258,NA,NA,NA,1,0.72407405481173,"d","state_senate"
"33873","ok7002",1986,"ok","","7",NA,0.629384669894886,0.493363062922258,NA,NA,NA,0,0.72407405481173,"d","state_senate"
"33874","ok7002",1988,"ok","","7",0.609591724786459,0.609591724786459,0.493363062922258,NA,NA,NA,1,0.72407405481173,"d","state_senate"
"33875","ok7002",1990,"ok","","7",NA,0.609591724786459,0.493363062922258,NA,NA,NA,0,0.72407405481173,"d","state_senate"
"33876","ok7003",1992,"ok","","7",1,0.642919535347016,0.489865452051163,NA,NA,NA,1,NA,"d","state_senate"
"33877","ok7003",1994,"ok","","7",NA,0.600300775010067,0.489865452051163,NA,NA,NA,0,NA,"d","state_senate"
"33878","ok7003",1996,"ok","","7",0.563197805128987,0.563197805128987,0.489865452051163,NA,NA,NA,1,NA,"d","state_senate"
"33879","ok7003",1998,"ok","","7",NA,0.563197805128987,0.489865452051163,NA,NA,NA,0,NA,"d","state_senate"
"33880","ok7003",2000,"ok","","7",1,0.572046294909455,0.489865452051163,NA,NA,NA,1,NA,"d","state_senate"
"33881","ok7004",2002,"ok","","7",NA,0.520907352861901,0.368469344934768,NA,NA,NA,0,NA,"d","state_senate"
"33882","ok7004",2004,"ok","","7",1,0.534225502857232,0.368469344934768,NA,NA,NA,0,NA,"d","state_senate"
"33883","ok7004",2006,"ok","","7",NA,0.534422843466088,0.368469344934768,NA,NA,NA,0,NA,"d","state_senate"
"33884","ok7004",2008,"ok","","7",0.550214148574804,0.550214148574804,0.368469344934768,NA,NA,NA,1,NA,"d","state_senate"
"33885","ok7004",2010,"ok","","7",NA,0.550214148574804,0.368469344934768,NA,NA,NA,0,NA,"d","state_senate"
"33886","ok7005",2012,"ok","","7",0.461497650447173,0.461497650447173,0.240242514698986,0.305300886625165,0.217126477964887,0.198300179506906,0,NA,"r","state_senate"
"33887","ok7005",2014,"ok","","7",NA,0.461497650447173,0.240242514698986,0.305300886625165,0.217126477964887,0.198300179506906,0,NA,"r","state_senate"
"33888","ok7005",2016,"ok","","7",0.442529921584812,0.442529921584812,0.240242514698986,0.305300886625165,0.217126477964887,0.198300179506906,-1,NA,"r","state_senate"
"33889","ok7005",2018,"ok","","7",NA,0.442529921584812,0.240242514698986,0.305300886625165,0.217126477964887,0.198300179506906,0,NA,"r","state_senate"
"33890","ok7005",2020,"ok","","7",0.278208955223881,0.278208955223881,0.240242514698986,0.305300886625165,0.217126477964887,0.198300179506906,0,NA,"r","state_senate"
"33891","ok7006",2022,"ok","","7",NA,0.278208955223881,0.198428232502966,NA,NA,NA,0,NA,"r","state_senate"
"33892","ok7006",2024,"ok","","7",0.231096622294666,0.231096622294666,0.198428232502966,NA,NA,NA,-1,NA,"r","state_senate"
"33893","ok8001",1972,"ok","","8",NA,0.550977914653162,0.508363949043161,NA,NA,NA,0,0.677669298221704,NA,"state_senate"
"33894","ok8001",1974,"ok","","8",1,0.622560552054585,0.508363949043161,NA,NA,NA,0,0.677669298221704,"d","state_senate"
"33895","ok8001",1976,"ok","","8",NA,0.63372366724133,0.508363949043161,NA,NA,NA,0,0.677669298221704,"d","state_senate"
"33896","ok8001",1978,"ok","","8",1,0.623490567752695,0.508363949043161,NA,NA,NA,0,0.677669298221704,"d","state_senate"
"33897","ok8001",1980,"ok","","8",NA,0.627032622253839,0.508363949043161,NA,NA,NA,0,0.677669298221704,"d","state_senate"
"33898","ok8002",1982,"ok","","8",1,0.699640894952218,0.526783895571982,NA,NA,NA,1,0.691267605387612,"d","state_senate"
"33899","ok8002",1984,"ok","","8",NA,0.654708471065405,0.526783895571982,NA,NA,NA,0,0.691267605387612,"d","state_senate"
"33900","ok8002",1986,"ok","","8",0.759612345939113,0.759612345939113,0.526783895571982,NA,NA,NA,0,0.691267605387612,"d","state_senate"
"33901","ok8002",1988,"ok","","8",NA,0.759612345939113,0.526783895571982,NA,NA,NA,0,0.691267605387612,"d","state_senate"
"33902","ok8002",1990,"ok","","8",1,0.6909995634335,0.526783895571982,NA,NA,NA,1,0.691267605387612,"d","state_senate"
"33903","ok8003",1992,"ok","","8",NA,0.586039652231012,0.537083208560944,NA,NA,NA,0,NA,"d","state_senate"
"33904","ok8003",1994,"ok","","8",1,0.651894126586002,0.537083208560944,NA,NA,NA,1,NA,"d","state_senate"
"33905","ok8003",1996,"ok","","8",NA,0.607999254538537,0.537083208560944,NA,NA,NA,0,NA,"d","state_senate"
"33906","ok8003",1998,"ok","","8",1,0.697598850392264,0.537083208560944,NA,NA,NA,1,NA,"d","state_senate"
"33907","ok8003",2000,"ok","","8",NA,0.648616579471449,0.537083208560944,NA,NA,NA,0,NA,"d","state_senate"
"33908","ok8004",2002,"ok","","8",1,0.619871115105018,0.426269967498425,NA,NA,NA,1,NA,"d","state_senate"
"33909","ok8004",2004,"ok","","8",NA,0.615447284669357,0.426269967498425,NA,NA,NA,0,NA,"d","state_senate"
"33910","ok8004",2006,"ok","","8",1,0.604976697027124,0.426269967498425,NA,NA,NA,0,NA,"d","state_senate"
"33911","ok8004",2008,"ok","","8",NA,0.582301661990457,0.426269967498425,NA,NA,NA,0,NA,"d","state_senate"
"33912","ok8004",2010,"ok","","8",0.538210719380477,0.538210719380477,0.426269967498425,NA,NA,NA,1,NA,"d","state_senate"
"33913","ok8005",2012,"ok","","8",NA,0.538210719380477,0.320987266598895,0.395073814465286,0.296623732947184,0.271264252384215,0,NA,"d","state_senate"
"33914","ok8005",2014,"ok","","8",0.441152872924767,0.441152872924767,0.320987266598895,0.395073814465286,0.296623732947184,0.271264252384215,0,NA,"r","state_senate"
"33915","ok8005",2016,"ok","","8",NA,0.441152872924767,0.320987266598895,0.395073814465286,0.296623732947184,0.271264252384215,0,NA,"r","state_senate"
"33916","ok8005",2018,"ok","","8",0.391998862397497,0.391998862397497,0.320987266598895,0.395073814465286,0.296623732947184,0.271264252384215,-1,NA,"r","state_senate"
"33917","ok8005",2020,"ok","","8",NA,0.391998862397497,0.320987266598895,0.395073814465286,0.296623732947184,0.271264252384215,0,NA,"r","state_senate"
"33918","ok8006",2022,"ok","","8",0,0.264167819561446,0.261943332212611,NA,NA,NA,-1,NA,"r","state_senate"
"33919","ok8006",2024,"ok","","8",NA,0.274890897189478,0.261943332212611,NA,NA,NA,0,NA,"r","state_senate"
"33920","ok9001",1972,"ok","","9",1,0.635108246883124,0.489220265900108,NA,NA,NA,1,0.672090245670506,"d","state_senate"
"33921","ok9001",1974,"ok","","9",NA,0.671795704018551,0.489220265900108,NA,NA,NA,0,0.672090245670506,"d","state_senate"
"33922","ok9001",1976,"ok","","9",1,0.721138587648252,0.489220265900108,NA,NA,NA,1,0.672090245670506,"d","state_senate"
"33923","ok9001",1978,"ok","","9",NA,0.679733115175424,0.489220265900108,NA,NA,NA,0,0.672090245670506,"d","state_senate"
"33924","ok9001",1980,"ok","","9",1,0.726879094094099,0.489220265900108,NA,NA,NA,1,0.672090245670506,"d","state_senate"
"33925","ok9002",1982,"ok","","9",NA,0.526841930089859,0.502928596200532,NA,NA,NA,0,0.668631271102845,"d","state_senate"
"33926","ok9002",1984,"ok","","9",0.65662169713419,0.65662169713419,0.502928596200532,NA,NA,NA,1,0.668631271102845,"d","state_senate"
"33927","ok9002",1986,"ok","","9",NA,0.65662169713419,0.502928596200532,NA,NA,NA,0,0.668631271102845,"d","state_senate"
"33928","ok9002",1988,"ok","","9",0.753653352227438,0.753653352227438,0.502928596200532,NA,NA,NA,0,0.668631271102845,"d","state_senate"
"33929","ok9002",1990,"ok","","9",NA,0.753653352227438,0.502928596200532,NA,NA,NA,0,0.668631271102845,"d","state_senate"
"33930","ok9003",1992,"ok","","9",1,0.683325267925387,0.517876386642456,NA,NA,NA,1,NA,"d","state_senate"
"33931","ok9003",1994,"ok","","9",NA,0.662420432376907,0.517876386642456,NA,NA,NA,0,NA,"d","state_senate"
"33932","ok9003",1996,"ok","","9",0.721876555500249,0.721876555500249,0.517876386642456,NA,NA,NA,1,NA,"d","state_senate"
"33933","ok9003",1998,"ok","","9",NA,0.721876555500249,0.517876386642456,NA,NA,NA,0,NA,"d","state_senate"
"33934","ok9003",2000,"ok","","9",0.682439537329127,0.682439537329127,0.517876386642456,NA,NA,NA,1,NA,"d","state_senate"
"33935","ok9004",2002,"ok","","9",NA,0.682439537329127,0.434139024350947,NA,NA,NA,0,NA,"d","state_senate"
"33936","ok9004",2004,"ok","","9",0.648950268535956,0.648950268535956,0.434139024350947,NA,NA,NA,0,NA,"d","state_senate"
"33937","ok9004",2006,"ok","","9",NA,0.648950268535956,0.434139024350947,NA,NA,NA,0,NA,"d","state_senate"
"33938","ok9004",2008,"ok","","9",1,0.606722678379996,0.434139024350947,NA,NA,NA,1,NA,"d","state_senate"
"33939","ok9004",2010,"ok","","9",NA,0.509400504552715,0.434139024350947,NA,NA,NA,0,NA,"d","state_senate"
"33940","ok9005",2012,"ok","","9",0.696923014553857,0.696923014553857,0.404964784932504,0.447705613838392,0.385718839655722,0.381469901303398,1,NA,"d","state_senate"
"33941","ok9005",2014,"ok","","9",NA,0.696923014553857,0.404964784932504,0.447705613838392,0.385718839655722,0.381469901303398,0,NA,"d","state_senate"
"33942","ok9005",2016,"ok","","9",0.484642411878046,0.484642411878046,0.404964784932504,0.447705613838392,0.385718839655722,0.381469901303398,0,NA,"r","state_senate"
"33943","ok9005",2018,"ok","","9",NA,0.484642411878046,0.404964784932504,0.447705613838392,0.385718839655722,0.381469901303398,0,NA,"r","state_senate"
"33944","ok9005",2020,"ok","","9",0.418933905071714,0.418933905071714,0.404964784932504,0.447705613838392,0.385718839655722,0.381469901303398,-1,NA,"r","state_senate"
"33945","ok9006",2022,"ok","","9",NA,0.418933905071714,0.36675587491293,NA,NA,NA,0,NA,"r","state_senate"
"33946","ok9006",2024,"ok","","9",0,0.36702492652345,0.36675587491293,NA,NA,NA,0,NA,"r","state_senate"
"33947","or10001",1972,"or","","10",0.606798731222694,0.606798731222694,0.530252728203359,NA,NA,NA,1,0.531243530237081,"d","state_senate"
"33948","or10001",1974,"or","","10",NA,0.606798731222694,0.530252728203359,NA,NA,NA,0,0.531243530237081,"d","state_senate"
"33949","or10001",1976,"or","","10",0.657737209379237,0.657737209379237,0.530252728203359,NA,NA,NA,1,0.531243530237081,"d","state_senate"
"33950","or10001",1978,"or","","10",NA,0.657737209379237,0.530252728203359,NA,NA,NA,0,0.531243530237081,"d","state_senate"
"33951","or10001",1980,"or","","10",0.590701737358051,0.590701737358051,0.530252728203359,NA,NA,NA,1,0.531243530237081,"d","state_senate"
"33952","or10002",1982,"or","","10",NA,0.590701737358051,0.586411993098326,NA,NA,NA,0,0.440241745152773,"d","state_senate"
"33953","or10002",1984,"or","","10",1,0.537954387573451,0.586411993098326,NA,NA,NA,0,0.440241745152773,"d","state_senate"
"33954","or10002",1986,"or","","10",NA,0.543135704584624,0.586411993098326,NA,NA,NA,0,0.440241745152773,"d","state_senate"
"33955","or10002",1988,"or","","10",1,0.665113876321875,0.586411993098326,NA,NA,NA,1,0.440241745152773,"d","state_senate"
"33956","or10002",1990,"or","","10",NA,0.539460449196266,0.586411993098326,NA,NA,NA,0,0.440241745152773,"d","state_senate"
"33957","or10003",1992,"or","","10",1,0.660642608148781,0.7554361,NA,NA,NA,0,NA,"d","state_senate"
"33958","or10003",1994,"or","","10",NA,0.684746043000436,0.7554361,NA,NA,NA,0,NA,"d","state_senate"
"33959","or10003",1996,"or","","10",0.725613911112233,0.725613911112233,0.7554361,NA,NA,NA,0,NA,"d","state_senate"
"33960","or10003",1998,"or","","10",NA,0.725613911112233,0.7554361,NA,NA,NA,0,NA,"d","state_senate"
"33961","or10003",2000,"or","","10",1,0.767286355139511,0.7554361,NA,NA,NA,1,NA,"d","state_senate"
"33962","or10004",2002,"or","","10",0.454483956073692,0.454483956073692,0.495320910925356,NA,NA,NA,0,NA,"r","state_senate"
"33963","or10004",2004,"or","","10",NA,0.454483956073692,0.495320910925356,NA,NA,NA,0,NA,"r","state_senate"
"33964","or10004",2006,"or","","10",0.462843066727705,0.462843066727705,0.495320910925356,NA,NA,NA,-1,NA,"r","state_senate"
"33965","or10004",2008,"or","","10",NA,0.462843066727705,0.495320910925356,NA,NA,NA,0,NA,"r","state_senate"
"33966","or10004",2010,"or","","10",0.314045458329864,0.314045458329864,0.495320910925356,NA,NA,NA,-1,NA,"r","state_senate"
"33967","or10005",2012,"or","","10",NA,0.314045458329864,0.510254403901492,0.49173150888885,0.501353898886033,0.537677803929595,0,NA,"r","state_senate"
"33968","or10005",2014,"or","","10",0,0.396369727030344,0.510254403901492,0.49173150888885,0.501353898886033,0.537677803929595,-1,NA,"r","state_senate"
"33969","or10005",2016,"or","","10",NA,0.475001030512514,0.510254403901492,0.49173150888885,0.501353898886033,0.537677803929595,0,NA,"r","state_senate"
"33970","or10005",2018,"or","","10",0.459783228750713,0.459783228750713,0.510254403901492,0.49173150888885,0.501353898886033,0.537677803929595,-1,NA,"r","state_senate"
"33971","or10005",2020,"or","","10",NA,0.459783228750713,0.510254403901492,0.49173150888885,0.501353898886033,0.537677803929595,0,NA,"r","state_senate"
"33972","or10006",2022,"or","","10",0.534697627798196,0.534697627798196,0.58200775480565,NA,NA,NA,1,NA,"d","state_senate"
"33973","or10006",2024,"or","","10",NA,0.534697627798196,0.58200775480565,NA,NA,NA,0,NA,"d","state_senate"
"33974","or1001",1972,"or","","1",NA,0.558543943353603,0.514343158353754,NA,NA,NA,0,0.496075343699423,NA,"state_senate"
"33975","or1001",1974,"or","","1",NA,0.575768109304266,0.514343158353754,NA,NA,NA,0,0.496075343699423,NA,"state_senate"
"33976","or1001",1976,"or","","1",NA,0.550328633648264,0.514343158353754,NA,NA,NA,0,0.496075343699423,NA,"state_senate"
"33977","or1001",1978,"or","","1",1,0.625185706934395,0.514343158353754,NA,NA,NA,1,0.496075343699423,"d","state_senate"
"33978","or1001",1980,"or","","1",NA,0.577434248807096,0.514343158353754,NA,NA,NA,0,0.496075343699423,"d","state_senate"
"33979","or1002",1982,"or","","1",0.531205446768891,0.531205446768891,0.515084700111025,NA,NA,NA,1,0.405346887575004,"d","state_senate"
"33980","or1002",1984,"or","","1",NA,0.531205446768891,0.515084700111025,NA,NA,NA,0,0.405346887575004,"d","state_senate"
"33981","or1002",1986,"or","","1",0.562093782695539,0.562093782695539,0.515084700111025,NA,NA,NA,0,0.405346887575004,"d","state_senate"
"33982","or1002",1988,"or","","1",NA,0.562093782695539,0.515084700111025,NA,NA,NA,0,0.405346887575004,"d","state_senate"
"33983","or1002",1990,"or","","1",0.669780476412891,0.669780476412891,0.515084700111025,NA,NA,NA,1,0.405346887575004,"d","state_senate"
"33984","or1003",1992,"or","","1",NA,0.669780476412891,0.5349682,NA,NA,NA,0,NA,"d","state_senate"
"33985","or1003",1994,"or","","1",1,0.540715154008778,0.5349682,NA,NA,NA,1,NA,"d","state_senate"
"33986","or1003",1996,"or","","1",NA,0.529695484049487,0.5349682,NA,NA,NA,0,NA,"d","state_senate"
"33987","or1003",1998,"or","","1",1,0.646725687480747,0.5349682,NA,NA,NA,1,NA,"d","state_senate"
"33988","or1003",2000,"or","","1",NA,0.546673723567677,0.5349682,NA,NA,NA,0,NA,"d","state_senate"
"33989","or1004",2002,"or","","1",NA,0.398880030142997,0.384533579826643,NA,NA,NA,0,NA,NA,"state_senate"
"33990","or1004",2004,"or","","1",0.339664956335587,0.339664956335587,0.384533579826643,NA,NA,NA,0,NA,"r","state_senate"
"33991","or1004",2006,"or","","1",NA,0.339664956335587,0.384533579826643,NA,NA,NA,0,NA,"r","state_senate"
"33992","or1004",2008,"or","","1",0.300235285534499,0.300235285534499,0.384533579826643,NA,NA,NA,-1,NA,"r","state_senate"
"33993","or1004",2010,"or","","1",NA,0.300235285534499,0.384533579826643,NA,NA,NA,0,NA,"r","state_senate"
"33994","or1005",2012,"or","","1",0.284671144745937,0.284671144745937,0.342033428240368,0.377135903459699,0.31201235100767,0.336952030253736,-1,NA,"r","state_senate"
