"","stdistdecade","cycle","stateabrev","distnamez","distz","post","dem_share","dem_share_imputed","pres_dem_prop","pres_dem_prop_2012","pres_dem_prop_2016","pres_dem_prop_2020","pres_dem_prop_2024","incumb","gov_sen_dem_prop","party_winner","chamber"
"106456","tx111004",2010,"tx","","111",0,1,0.751189073971566,0.730850147040236,NA,NA,NA,NA,1,NA,"d","state_house"
"106457","tx111005",2012,"tx","","111",0,1,0.711220507647884,0.79093456404615,0.777873432251312,0.793244698695199,0.801685561191939,NA,1,NA,"d","state_house"
"106458","tx111005",2014,"tx","","111",0,1,0.757506848979384,0.79093456404615,0.777873432251312,0.793244698695199,0.801685561191939,NA,1,NA,"d","state_house"
"106459","tx111005",2016,"tx","","111",0,0.782025836554198,0.781283604926992,0.79093456404615,0.777873432251312,0.793244698695199,0.801685561191939,NA,1,NA,"d","state_house"
"106460","tx111005",2018,"tx","","111",0,1,0.797147266399723,0.79093456404615,0.777873432251312,0.793244698695199,0.801685561191939,NA,1,NA,"d","state_house"
"106461","tx111005",2020,"tx","","111",0,1,0.788074084635954,0.79093456404615,0.777873432251312,0.793244698695199,0.801685561191939,NA,1,NA,"d","state_house"
"106462","tx111006",2022,"tx","","111",0,0.791173191408797,0.788907813113777,0.778381352812934,NA,NA,0.798762705625867,0.758,1,NA,"d","state_house"
"106463","tx111006",2024,"tx","","111",0,1,0.761101415759872,0.778381352812934,NA,NA,0.798762705625867,0.758,1,NA,"d","state_house"
"106464","tx112002",1982,"tx","","112",0,0,0.398383521031962,0.372533618826543,NA,NA,NA,NA,-1,0.460494093746008,"r","state_house"
"106465","tx112002",1984,"tx","","112",0,0,0.271841493842906,0.372533618826543,NA,NA,NA,NA,-1,0.460494093746008,"r","state_house"
"106466","tx112002",1986,"tx","","112",0,0,0.319730786563753,0.372533618826543,NA,NA,NA,NA,-1,0.460494093746008,"r","state_house"
"106467","tx112002",1988,"tx","","112",0,0,0.38236313060948,0.372533618826543,NA,NA,NA,NA,0,0.460494093746008,"r","state_house"
"106468","tx112002",1990,"tx","","112",0,0,0.37493163051857,0.372533618826543,NA,NA,NA,NA,-1,0.460494093746008,"r","state_house"
"106469","tx112003",1992,"tx","","112",0,0,0.395006438571784,0.315832436084747,NA,NA,NA,NA,-1,NA,"r","state_house"
"106470","tx112003",1994,"tx","","112",0,0,0.28106158721552,0.315832436084747,NA,NA,NA,NA,-1,NA,"r","state_house"
"106471","tx112003",1996,"tx","","112",0,0,0.319408254146923,0.315832436084747,NA,NA,NA,NA,-1,NA,"r","state_house"
"106472","tx112003",1998,"tx","","112",0,0,0.312263134168057,0.315832436084747,NA,NA,NA,NA,-1,NA,"r","state_house"
"106473","tx112003",2000,"tx","","112",0,0,0.314131387160438,0.315832436084747,NA,NA,NA,NA,-1,NA,"r","state_house"
"106474","tx112004",2002,"tx","","112",0,0.290540735816884,0.292320790064803,0.394087489389989,NA,NA,NA,NA,-1,NA,"r","state_house"
"106475","tx112004",2004,"tx","","112",0,0.342369324685235,0.34168957801237,0.394087489389989,NA,NA,NA,NA,-1,NA,"r","state_house"
"106476","tx112004",2006,"tx","","112",0,0,0.376305833906368,0.394087489389989,NA,NA,NA,NA,-1,NA,"r","state_house"
"106477","tx112004",2008,"tx","","112",0,0.414214713608103,0.413893331472627,0.394087489389989,NA,NA,NA,NA,0,NA,"r","state_house"
"106478","tx112004",2010,"tx","","112",0,0,0.332104271189121,0.394087489389989,NA,NA,NA,NA,-1,NA,"r","state_house"
"106479","tx112005",2012,"tx","","112",0,0,0.422240960792552,0.497608716302665,0.441489045894437,0.50619130566495,0.545145797348609,NA,-1,NA,"r","state_house"
"106480","tx112005",2014,"tx","","112",0,0,0.358885835482352,0.497608716302665,0.441489045894437,0.50619130566495,0.545145797348609,NA,-1,NA,"r","state_house"
"106481","tx112005",2016,"tx","","112",0,0.42779151781625,0.428064630975383,0.497608716302665,0.441489045894437,0.50619130566495,0.545145797348609,NA,-1,NA,"r","state_house"
"106482","tx112005",2018,"tx","","112",0,0.489556283165858,0.488608815316546,0.497608716302665,0.441489045894437,0.50619130566495,0.545145797348609,NA,-1,NA,"r","state_house"
"106483","tx112005",2020,"tx","","112",0,0.498350570613409,0.497291148781313,0.497608716302665,0.441489045894437,0.50619130566495,0.545145797348609,NA,-1,NA,"r","state_house"
"106484","tx112006",2022,"tx","","112",0,0.451687295656235,0.453067361564895,0.490145444371808,NA,NA,0.497290888743615,0.483,-1,NA,"r","state_house"
"106485","tx112006",2024,"tx","","112",0,0.461345501186139,0.459774688479923,0.490145444371808,NA,NA,0.497290888743615,0.483,-1,NA,"r","state_house"
"106486","tx113002",1982,"tx","","113",0,0,0.403164975775897,0.372533618826543,NA,NA,NA,NA,-1,0.460494093746008,"r","state_house"
"106487","tx113002",1984,"tx","","113",0,0,0.27282567891432,0.372533618826543,NA,NA,NA,NA,-1,0.460494093746008,"r","state_house"
"106488","tx113002",1986,"tx","","113",0,0,0.384239567952524,0.372533618826543,NA,NA,NA,NA,0,0.460494093746008,"r","state_house"
"106489","tx113002",1988,"tx","","113",0,0,0.35306150829752,0.372533618826543,NA,NA,NA,NA,-1,0.460494093746008,"r","state_house"
"106490","tx113002",1990,"tx","","113",0,0,0.370257902898685,0.372533618826543,NA,NA,NA,NA,-1,0.460494093746008,"r","state_house"
"106491","tx113003",1992,"tx","","113",0,0,0.49315614096477,0.336537450551987,NA,NA,NA,NA,0,NA,"r","state_house"
"106492","tx113003",1994,"tx","","113",0,0,0.340787485881879,0.336537450551987,NA,NA,NA,NA,-1,NA,"r","state_house"
"106493","tx113003",1996,"tx","","113",0,0,0.350023851316968,0.336537450551987,NA,NA,NA,NA,-1,NA,"r","state_house"
"106494","tx113003",1998,"tx","","113",0,0,0.329892158564028,0.336537450551987,NA,NA,NA,NA,-1,NA,"r","state_house"
"106495","tx113003",2000,"tx","","113",0,0,0.336993685707153,0.336537450551987,NA,NA,NA,NA,-1,NA,"r","state_house"
"106496","tx113004",2002,"tx","","113",0,0,0.388857773875707,0.398520247733591,NA,NA,NA,NA,-1,NA,"r","state_house"
"106497","tx113004",2004,"tx","","113",0,0.348825244383468,0.350097197379465,0.398520247733591,NA,NA,NA,NA,-1,NA,"r","state_house"
"106498","tx113004",2006,"tx","","113",0,0.391172358697823,0.390636258169672,0.398520247733591,NA,NA,NA,NA,-1,NA,"r","state_house"
"106499","tx113004",2008,"tx","","113",0,0.414930623412156,0.415894892350541,0.398520247733591,NA,NA,NA,NA,-1,NA,"r","state_house"
"106500","tx113004",2010,"tx","","113",0,0.428487710710469,0.423561612832054,0.398520247733591,NA,NA,NA,NA,-1,NA,"r","state_house"
"106501","tx113005",2012,"tx","","113",0,0,0.440457596017235,0.511164504417977,0.468572885411151,0.509851851851852,0.555068775990927,NA,-1,NA,"r","state_house"
"106502","tx113005",2014,"tx","","113",0,0.405745848910444,0.40389995148409,0.511164504417977,0.468572885411151,0.509851851851852,0.555068775990927,NA,-1,NA,"r","state_house"
"106503","tx113005",2016,"tx","","113",0,0.448404947916667,0.448272331810227,0.511164504417977,0.468572885411151,0.509851851851852,0.555068775990927,NA,-1,NA,"r","state_house"
"106504","tx113005",2018,"tx","","113",0,0.534839567116005,0.533734436372159,0.511164504417977,0.468572885411151,0.509851851851852,0.555068775990927,NA,0,NA,"d","state_house"
"106505","tx113005",2020,"tx","","113",0,0.517676290667093,0.51950804012736,0.511164504417977,0.468572885411151,0.509851851851852,0.555068775990927,NA,1,NA,"d","state_house"
"106506","tx113006",2022,"tx","","113",0,1,0.590367869717784,0.58124744039946,NA,NA,0.600494880798921,0.562,1,NA,"d","state_house"
"106507","tx113006",2024,"tx","","113",0,0.565917103864775,0.568166120785804,0.58124744039946,NA,NA,0.600494880798921,0.562,1,NA,"d","state_house"
"106508","tx114002",1982,"tx","","114",0,0,0.338354382455731,0.372533618826543,NA,NA,NA,NA,-1,0.460494093746008,"r","state_house"
"106509","tx114002",1984,"tx","","114",0,0,0.220429612459725,0.372533618826543,NA,NA,NA,NA,-1,0.460494093746008,"r","state_house"
"106510","tx114002",1986,"tx","","114",0,0,0.242191744908119,0.372533618826543,NA,NA,NA,NA,-1,0.460494093746008,"r","state_house"
"106511","tx114002",1988,"tx","","114",0,0.267143549951503,0.267722098284642,0.372533618826543,NA,NA,NA,NA,0,0.460494093746008,"r","state_house"
"106512","tx114002",1990,"tx","","114",0,0,0.296556112818303,0.372533618826543,NA,NA,NA,NA,-1,0.460494093746008,"r","state_house"
"106513","tx114003",1992,"tx","","114",0,0,0.385578181271509,0.316626578569412,NA,NA,NA,NA,-1,NA,"r","state_house"
"106514","tx114003",1994,"tx","","114",0,0,0.28531267946508,0.316626578569412,NA,NA,NA,NA,-1,NA,"r","state_house"
"106515","tx114003",1996,"tx","","114",0,0,0.319193326138702,0.316626578569412,NA,NA,NA,NA,-1,NA,"r","state_house"
"106516","tx114003",1998,"tx","","114",0,0,0.311828051458898,0.316626578569412,NA,NA,NA,NA,-1,NA,"r","state_house"
"106517","tx114003",2000,"tx","","114",0,0.319729319799323,0.319997982916579,0.316626578569412,NA,NA,NA,NA,-1,NA,"r","state_house"
"106518","tx114004",2002,"tx","","114",0,0,0.411849181913177,0.425439255715988,NA,NA,NA,NA,-1,NA,"r","state_house"
"106519","tx114004",2004,"tx","","114",0,0,0.393111781761926,0.425439255715988,NA,NA,NA,NA,-1,NA,"r","state_house"
"106520","tx114004",2006,"tx","","114",0,0.432142977803304,0.430931948361164,0.425439255715988,NA,NA,NA,NA,-1,NA,"r","state_house"
"106521","tx114004",2008,"tx","","114",0,0,0.416779655403287,0.425439255715988,NA,NA,NA,NA,-1,NA,"r","state_house"
"106522","tx114004",2010,"tx","","114",0,0.348885153350883,0.349084098486441,0.425439255715988,NA,NA,NA,NA,-1,NA,"r","state_house"
"106523","tx114005",2012,"tx","","114",0,0.458490084805203,0.460041970463661,0.52693624182936,0.440502055426169,0.546820719602978,0.593485950458932,NA,0,NA,"r","state_house"
"106524","tx114005",2014,"tx","","114",0,0,0.377520422720865,0.52693624182936,0.440502055426169,0.546820719602978,0.593485950458932,NA,-1,NA,"r","state_house"
"106525","tx114005",2016,"tx","","114",0,0.42132245400662,0.423252923946367,0.52693624182936,0.440502055426169,0.546820719602978,0.593485950458932,NA,-1,NA,"r","state_house"
"106526","tx114005",2018,"tx","","114",0,0.556457431457431,0.552957454847925,0.52693624182936,0.440502055426169,0.546820719602978,0.593485950458932,NA,0,NA,"d","state_house"
"106527","tx114005",2020,"tx","","114",0,0.536490683229814,0.53724670182453,0.52693624182936,0.440502055426169,0.546820719602978,0.593485950458932,NA,1,NA,"d","state_house"
"106528","tx114006",2022,"tx","","114",0,0.660068600828927,0.660036667606574,0.667334946104056,NA,NA,0.692669892208112,0.642,0,NA,"d","state_house"
"106529","tx114006",2024,"tx","","114",0,0.627642557606675,0.635203290753153,0.667334946104056,NA,NA,0.692669892208112,0.642,1,NA,"d","state_house"
"106530","tx115002",1982,"tx","","115",0,1,0.689834511931831,0.439555671143501,NA,NA,NA,NA,1,0.525699418757247,"d","state_house"
"106531","tx115002",1984,"tx","","115",0,1,0.696977524846781,0.439555671143501,NA,NA,NA,NA,1,0.525699418757247,"d","state_house"
"106532","tx115002",1986,"tx","","115",0,1,0.670093836409904,0.439555671143501,NA,NA,NA,NA,0,0.525699418757247,"d","state_house"
"106533","tx115002",1988,"tx","","115",0,1,0.719336295125287,0.439555671143501,NA,NA,NA,NA,1,0.525699418757247,"d","state_house"
"106534","tx115002",1990,"tx","","115",0,0.743469706221589,0.741556521169291,0.439555671143501,NA,NA,NA,NA,0,0.525699418757247,"d","state_house"
"106535","tx115003",1992,"tx","","115",0,1,0.671933413963558,0.602707922458649,NA,NA,NA,NA,1,NA,"d","state_house"
"106536","tx115003",1994,"tx","","115",0,1,0.703056848969988,0.602707922458649,NA,NA,NA,NA,1,NA,"d","state_house"
"106537","tx115003",1996,"tx","","115",0,1,0.707256818068277,0.602707922458649,NA,NA,NA,NA,1,NA,"d","state_house"
"106538","tx115003",1998,"tx","","115",0,1,0.718091634586697,0.602707922458649,NA,NA,NA,NA,1,NA,"d","state_house"
"106539","tx115003",2000,"tx","","115",0,1,0.652400133204578,0.602707922458649,NA,NA,NA,NA,0,NA,"d","state_house"
"106540","tx115004",2002,"tx","","115",0,0.286971356738799,0.289525018521341,0.368672353319213,NA,NA,NA,NA,-1,NA,"r","state_house"
"106541","tx115004",2004,"tx","","115",0,0,0.381468002482176,0.368672353319213,NA,NA,NA,NA,0,NA,"r","state_house"
"106542","tx115004",2006,"tx","","115",0,0,0.395056399020386,0.368672353319213,NA,NA,NA,NA,-1,NA,"r","state_house"
"106543","tx115004",2008,"tx","","115",0,0,0.381851570345376,0.368672353319213,NA,NA,NA,NA,-1,NA,"r","state_house"
"106544","tx115004",2010,"tx","","115",0,0,0.30141281441516,0.368672353319213,NA,NA,NA,NA,-1,NA,"r","state_house"
"106545","tx115005",2012,"tx","","115",0,0.428262493610663,0.431037015981651,0.523762377850371,0.438900681907839,0.541530102532644,0.59085634911063,NA,0,NA,"r","state_house"
"106546","tx115005",2014,"tx","","115",0,0.409059306125287,0.411111232804144,0.523762377850371,0.438900681907839,0.541530102532644,0.59085634911063,NA,0,NA,"r","state_house"
"106547","tx115005",2016,"tx","","115",0,0.491107490751112,0.490218088634432,0.523762377850371,0.438900681907839,0.541530102532644,0.59085634911063,NA,-1,NA,"r","state_house"
"106548","tx115005",2018,"tx","","115",0,0.567887741071114,0.566281548176988,0.523762377850371,0.438900681907839,0.541530102532644,0.59085634911063,NA,0,NA,"d","state_house"
"106549","tx115005",2020,"tx","","115",0,0.569005514884632,0.567400492993219,0.523762377850371,0.438900681907839,0.541530102532644,0.59085634911063,NA,1,NA,"d","state_house"
"106550","tx115006",2022,"tx","","115",0,0.567020995891289,0.570307190838233,0.578421508212132,NA,NA,0.595843016424263,0.561,1,NA,"d","state_house"
"106551","tx115006",2024,"tx","","115",0,0.543104566216625,0.546407769359371,0.578421508212132,NA,NA,0.595843016424263,0.561,0,NA,"d","state_house"
"106552","tx116002",1982,"tx","","116",0,1,0.527796247826865,0.439555671143501,NA,NA,NA,NA,0,0.525699418757247,"d","state_house"
"106553","tx116002",1984,"tx","","116",0,1,0.501,0.439555671143501,NA,NA,NA,NA,0,0.525699418757247,"d","state_house"
"106554","tx116002",1986,"tx","","116",0,1,0.561644947109735,0.439555671143501,NA,NA,NA,NA,1,0.525699418757247,"d","state_house"
"106555","tx116002",1988,"tx","","116",0,1,0.603309330325688,0.439555671143501,NA,NA,NA,NA,1,0.525699418757247,"d","state_house"
"106556","tx116002",1990,"tx","","116",0,1,0.629700662229603,0.439555671143501,NA,NA,NA,NA,1,0.525699418757247,"d","state_house"
"106557","tx116003",1992,"tx","","116",0,1,0.57280966032781,0.628320217132568,NA,NA,NA,NA,0,NA,"d","state_house"
"106558","tx116003",1994,"tx","","116",0,0.62418822527414,0.62614624459906,0.628320217132568,NA,NA,NA,NA,1,NA,"d","state_house"
"106559","tx116003",1996,"tx","","116",0,0.701524198617222,0.699504874023468,0.628320217132568,NA,NA,NA,NA,1,NA,"d","state_house"
"106560","tx116003",1998,"tx","","116",0,1,0.712639774968487,0.628320217132568,NA,NA,NA,NA,1,NA,"d","state_house"
"106561","tx116003",2000,"tx","","116",0,1,0.65092873007877,0.628320217132568,NA,NA,NA,NA,0,NA,"d","state_house"
"106562","tx116004",2002,"tx","","116",0,1,0.608316693740254,0.595100049043567,NA,NA,NA,NA,1,NA,"d","state_house"
"106563","tx116004",2004,"tx","","116",0,0.642134969997534,0.641582637950088,0.595100049043567,NA,NA,NA,NA,1,NA,"d","state_house"
"106564","tx116004",2006,"tx","","116",0,1,0.68185094780777,0.595100049043567,NA,NA,NA,NA,1,NA,"d","state_house"
"106565","tx116004",2008,"tx","","116",0,1,0.694807489859118,0.595100049043567,NA,NA,NA,NA,1,NA,"d","state_house"
"106566","tx116004",2010,"tx","","116",0,1,0.645070635106006,0.595100049043567,NA,NA,NA,NA,1,NA,"d","state_house"
"106567","tx116005",2012,"tx","","116",0,1,0.646547499777568,0.658623110410076,0.615557500768885,0.672068516730341,0.688243313731002,NA,1,NA,"d","state_house"
"106568","tx116005",2014,"tx","","116",0,1,0.678792386616762,0.658623110410076,0.615557500768885,0.672068516730341,0.688243313731002,NA,1,NA,"d","state_house"
"106569","tx116005",2016,"tx","","116",0,1,0.663124832562958,0.658623110410076,0.615557500768885,0.672068516730341,0.688243313731002,NA,0,NA,"d","state_house"
"106570","tx116005",2018,"tx","","116",0,0.704011424120473,0.701513733041984,0.658623110410076,0.615557500768885,0.672068516730341,0.688243313731002,NA,0,NA,"d","state_house"
"106571","tx116005",2020,"tx","","116",0,0.691170581954084,0.689622146924806,0.658623110410076,0.615557500768885,0.672068516730341,0.688243313731002,NA,1,NA,"d","state_house"
"106572","tx116006",2022,"tx","","116",0,1,0.677272904999145,0.663979065376095,NA,NA,0.687958130752189,0.64,1,NA,"d","state_house"
"106573","tx116006",2024,"tx","","116",0,0.660027758501041,0.659834762169854,0.663979065376095,NA,NA,0.687958130752189,0.64,1,NA,"d","state_house"
"106574","tx117002",1982,"tx","","117",0,1,0.623631123644313,0.439555671143501,NA,NA,NA,NA,1,0.525699418757247,"d","state_house"
"106575","tx117002",1984,"tx","","117",0,1,0.631877684296803,0.439555671143501,NA,NA,NA,NA,1,0.525699418757247,"d","state_house"
"106576","tx117002",1986,"tx","","117",0,1,0.652008123131143,0.439555671143501,NA,NA,NA,NA,1,0.525699418757247,"d","state_house"
"106577","tx117002",1988,"tx","","117",0,1,0.665447636396828,0.439555671143501,NA,NA,NA,NA,1,0.525699418757247,"d","state_house"
"106578","tx117002",1990,"tx","","117",0,1,0.677002550743666,0.439555671143501,NA,NA,NA,NA,1,0.525699418757247,"d","state_house"
"106579","tx117003",1992,"tx","","117",0,1,0.583058912387034,0.570628464221954,NA,NA,NA,NA,0,NA,"d","state_house"
"106580","tx117003",1994,"tx","","117",0,1,0.646144478153105,0.570628464221954,NA,NA,NA,NA,1,NA,"d","state_house"
"106581","tx117003",1996,"tx","","117",0,1,0.663408491802686,0.570628464221954,NA,NA,NA,NA,1,NA,"d","state_house"
"106582","tx117003",1998,"tx","","117",0,1,0.690179355547737,0.570628464221954,NA,NA,NA,NA,1,NA,"d","state_house"
"106583","tx117003",2000,"tx","","117",0,1,0.681891270950523,0.570628464221954,NA,NA,NA,NA,1,NA,"d","state_house"
"106584","tx117004",2002,"tx","","117",0,0.410160778186583,0.413110448224784,0.495873868760699,NA,NA,NA,NA,0,NA,"r","state_house"
"106585","tx117004",2004,"tx","","117",0,0.506398396546408,0.506087314377061,0.495873868760699,NA,NA,NA,NA,0,NA,"d","state_house"
"106586","tx117004",2006,"tx","","117",0,0.596227797106757,0.594590383934267,0.495873868760699,NA,NA,NA,NA,1,NA,"d","state_house"
"106587","tx117004",2008,"tx","","117",0,0.570283600493218,0.571960902088016,0.495873868760699,NA,NA,NA,NA,1,NA,"d","state_house"
"106588","tx117004",2010,"tx","","117",0,0.481122088920254,0.481658034045131,0.495873868760699,NA,NA,NA,NA,0,NA,"r","state_house"
"106589","tx117005",2012,"tx","","117",0,0.538247098123092,0.537066235623202,0.553887623825746,0.525999526851195,0.558172168750562,0.57749117587548,NA,0,NA,"d","state_house"
"106590","tx117005",2014,"tx","","117",0,0.473025127278699,0.473291619674436,0.553887623825746,0.525999526851195,0.558172168750562,0.57749117587548,NA,0,NA,"r","state_house"
"106591","tx117005",2016,"tx","","117",0,0.51344961647578,0.513036598773828,0.553887623825746,0.525999526851195,0.558172168750562,0.57749117587548,NA,0,NA,"d","state_house"
"106592","tx117005",2018,"tx","","117",0,0.573934837092732,0.574238244546224,0.553887623825746,0.525999526851195,0.558172168750562,0.57749117587548,NA,1,NA,"d","state_house"
"106593","tx117005",2020,"tx","","117",0,0.570504424677972,0.570793389684121,0.553887623825746,0.525999526851195,0.558172168750562,0.57749117587548,NA,1,NA,"d","state_house"
"106594","tx117006",2022,"tx","","117",0,0.626021016628789,0.623853792468703,0.5932706161804,NA,NA,0.626541232360801,0.56,1,NA,"d","state_house"
"106595","tx117006",2024,"tx","","117",0,0.579935443715894,0.581498866409369,0.5932706161804,NA,NA,0.626541232360801,0.56,1,NA,"d","state_house"
"106596","tx118002",1982,"tx","","118",0,0.854029722777937,0.852157989286114,0.439555671143501,NA,NA,NA,NA,1,0.525699418757247,"d","state_house"
"106597","tx118002",1984,"tx","","118",0,1,0.786516238496713,0.439555671143501,NA,NA,NA,NA,1,0.525699418757247,"d","state_house"
"106598","tx118002",1986,"tx","","118",0,1,0.708319037395716,0.439555671143501,NA,NA,NA,NA,0,0.525699418757247,"d","state_house"
"106599","tx118002",1988,"tx","","118",0,1,0.703727742710544,0.439555671143501,NA,NA,NA,NA,1,0.525699418757247,"d","state_house"
"106600","tx118002",1990,"tx","","118",0,1,0.696199821142669,0.439555671143501,NA,NA,NA,NA,1,0.525699418757247,"d","state_house"
"106601","tx118003",1992,"tx","","118",0,1,0.666964494546797,0.574855268001556,NA,NA,NA,NA,1,NA,"d","state_house"
"106602","tx118003",1994,"tx","","118",0,0.704945515507125,0.704144579275227,0.574855268001556,NA,NA,NA,NA,1,NA,"d","state_house"
"106603","tx118003",1996,"tx","","118",0,1,0.699465263037755,0.574855268001556,NA,NA,NA,NA,1,NA,"d","state_house"
"106604","tx118003",1998,"tx","","118",0,1,0.648625644758634,0.574855268001556,NA,NA,NA,NA,0,NA,"d","state_house"
"106605","tx118003",2000,"tx","","118",0,1,0.670351179519716,0.574855268001556,NA,NA,NA,NA,1,NA,"d","state_house"
"106606","tx118004",2002,"tx","","118",0,1,0.554691867357986,0.493530248963843,NA,NA,NA,NA,1,NA,"d","state_house"
"106607","tx118004",2004,"tx","","118",0,0.567854091006195,0.567861752016607,0.493530248963843,NA,NA,NA,NA,1,NA,"d","state_house"
"106608","tx118004",2006,"tx","","118",0,0.521363463729586,0.525425637780086,0.493530248963843,NA,NA,NA,NA,0,NA,"d","state_house"
"106609","tx118004",2008,"tx","","118",0,0.621055606948299,0.618916283103885,0.493530248963843,NA,NA,NA,NA,1,NA,"d","state_house"
"106610","tx118004",2010,"tx","","118",0,1,0.568200430225187,0.493530248963843,NA,NA,NA,NA,1,NA,"d","state_house"
"106611","tx118005",2012,"tx","","118",0,0.598498266270861,0.597201810636897,0.569576817137143,0.56036800434107,0.579032611074633,0.569329835995726,NA,1,NA,"d","state_house"
"106612","tx118005",2014,"tx","","118",0,1,0.59462162062331,0.569576817137143,0.56036800434107,0.579032611074633,0.569329835995726,NA,1,NA,"d","state_house"
"106613","tx118005",2016,"tx","","118",0,0.551664765512343,0.55195357026317,0.569576817137143,0.56036800434107,0.579032611074633,0.569329835995726,NA,0,NA,"d","state_house"
"106614","tx118005",2018,"tx","","118",0,0.580497113456847,0.580215795938953,0.569576817137143,0.56036800434107,0.579032611074633,0.569329835995726,NA,0,NA,"d","state_house"
"106615","tx118005",2020,"tx","","118",0,0.587040243083772,0.587180718273911,0.569576817137143,0.56036800434107,0.579032611074633,0.569329835995726,NA,1,NA,"d","state_house"
"106616","tx118006",2022,"tx","","118",0,0.481620611662897,0.481857814513132,0.495695277377067,NA,NA,0.514390554754135,0.477,0,NA,"r","state_house"
"106617","tx118006",2024,"tx","","118",0,0.482720442862792,0.47886686410562,0.495695277377067,NA,NA,0.514390554754135,0.477,-1,NA,"r","state_house"
"106618","tx119002",1982,"tx","","119",0,0.70469598424727,0.70252845349187,0.439555671143501,NA,NA,NA,NA,0,0.525699418757247,"d","state_house"
"106619","tx119002",1984,"tx","","119",0,1,0.628948032938949,0.439555671143501,NA,NA,NA,NA,0,0.525699418757247,"d","state_house"
"106620","tx119002",1986,"tx","","119",0,1,0.669425059850747,0.439555671143501,NA,NA,NA,NA,0,0.525699418757247,"d","state_house"
"106621","tx119002",1988,"tx","","119",0,0.773091808642222,0.770645807713969,0.439555671143501,NA,NA,NA,NA,1,0.525699418757247,"d","state_house"
"106622","tx119002",1990,"tx","","119",0,1,0.690795175577294,0.439555671143501,NA,NA,NA,NA,0,0.525699418757247,"d","state_house"
"106623","tx119003",1992,"tx","","119",0,1,0.673003483998948,0.600013256072998,NA,NA,NA,NA,1,NA,"d","state_house"
"106624","tx119003",1994,"tx","","119",0,1,0.70744479920441,0.600013256072998,NA,NA,NA,NA,1,NA,"d","state_house"
"106625","tx119003",1996,"tx","","119",0,1,0.702571563007944,0.600013256072998,NA,NA,NA,NA,1,NA,"d","state_house"
"106626","tx119003",1998,"tx","","119",0,1,0.713086486781797,0.600013256072998,NA,NA,NA,NA,1,NA,"d","state_house"
"106627","tx119003",2000,"tx","","119",0,1,0.69643039339037,0.600013256072998,NA,NA,NA,NA,1,NA,"d","state_house"
"106628","tx119004",2002,"tx","","119",0,1,0.590764666271395,0.572286827156784,NA,NA,NA,NA,1,NA,"d","state_house"
"106629","tx119004",2004,"tx","","119",0,0.623715264560335,0.624650216095092,0.572286827156784,NA,NA,NA,NA,1,NA,"d","state_house"
"106630","tx119004",2006,"tx","","119",0,1,0.662714961362435,0.572286827156784,NA,NA,NA,NA,1,NA,"d","state_house"
"106631","tx119004",2008,"tx","","119",0,1,0.643164746627552,0.572286827156784,NA,NA,NA,NA,0,NA,"d","state_house"
"106632","tx119004",2010,"tx","","119",0,0.613882266642215,0.613582227393387,0.572286827156784,NA,NA,NA,NA,1,NA,"d","state_house"
"106633","tx119005",2012,"tx","","119",0,0.618919784252395,0.618441660179192,0.620725721893979,0.609641015663002,0.624991790538322,0.627544359480613,NA,1,NA,"d","state_house"
"106634","tx119005",2014,"tx","","119",0,1,0.639528448367871,0.620725721893979,0.609641015663002,0.624991790538322,0.627544359480613,NA,1,NA,"d","state_house"
"106635","tx119005",2016,"tx","","119",0,1,0.651725874323178,0.620725721893979,0.609641015663002,0.624991790538322,0.627544359480613,NA,1,NA,"d","state_house"
"106636","tx119005",2018,"tx","","119",0,1,0.669456485412377,0.620725721893979,0.609641015663002,0.624991790538322,0.627544359480613,NA,1,NA,"d","state_house"
"106637","tx119005",2020,"tx","","119",0,0.639797030377333,0.640503026831731,0.620725721893979,0.609641015663002,0.624991790538322,0.627544359480613,NA,0,NA,"d","state_house"
"106638","tx119006",2022,"tx","","119",0,1,0.641349401017525,0.626241106688761,NA,NA,0.653482213377522,0.599,1,NA,"d","state_house"
"106639","tx119006",2024,"tx","","119",0,0.63681724880263,0.634569580417484,0.626241106688761,NA,NA,0.653482213377522,0.599,1,NA,"d","state_house"
"106640","tx120002",1982,"tx","","120",0,1,0.6729136332179,0.439555671143501,NA,NA,NA,NA,1,0.525699418757247,"d","state_house"
"106641","tx120002",1984,"tx","","120",0,1,0.681741817481404,0.439555671143501,NA,NA,NA,NA,1,0.525699418757247,"d","state_house"
"106642","tx120002",1986,"tx","","120",0,1,0.711038537919187,0.439555671143501,NA,NA,NA,NA,1,0.525699418757247,"d","state_house"
"106643","tx120002",1988,"tx","","120",0,0.696199004975124,0.694645629420633,0.439555671143501,NA,NA,NA,NA,0,0.525699418757247,"d","state_house"
"106644","tx120002",1990,"tx","","120",0,1,0.693897434782654,0.439555671143501,NA,NA,NA,NA,1,0.525699418757247,"d","state_house"
"106645","tx120003",1992,"tx","","120",0,1,0.688861817010051,0.649925351142883,NA,NA,NA,NA,1,NA,"d","state_house"
"106646","tx120003",1994,"tx","","120",0,1,0.73183361481214,0.649925351142883,NA,NA,NA,NA,1,NA,"d","state_house"
"106647","tx120003",1996,"tx","","120",0,1,0.670016335310414,0.649925351142883,NA,NA,NA,NA,0,NA,"d","state_house"
"106648","tx120003",1998,"tx","","120",0,1,0.719635535776278,0.649925351142883,NA,NA,NA,NA,1,NA,"d","state_house"
